,Unnamed: 0,artistName,averageUserRatingForCurrentVersion,contentAdvisoryRating,currency,description,fileSizeBytes,formattedPrice,languageCodesISO2A,primaryGenreName,sellerName,trackCensoredName,userRatingCount
10,31,Furkan Ozoglu,4.6287199999999995,4+,USD,"- You can add your blood sugar measurements anytime from the easy interface.

- Quickly monitor all your blood sugar results.

- Integrate with other applications with Apple Health application integration.",40523776,Free,"EN,TR",Medical,Furkan Ozoglu,iGluPal - Blood Sugar Tracker,571.0
11,28,Janki Panchani,4.6087,4+,USD,"Blood glucose tracker by 9fit is an easy and convenient top diabetes tracker app that enables you to log blood sugar levels, and keep a track of them anytime, anywhere from the comfort of your iPhone!

Your blood sugar levels, blood pressure, and body weight give a bigger picture of your health. Let’s read about each component in brief.

Blood Glucose Level: The amount of glucose present in your blood is your blood glucose level. Diabetes and high blood sugar level are becoming oversized issues nowadays. Over time, they can harm your body and lead to many unknown problems.

Blood Pressure: Your heart circulates blood in the body to supply it with appropriate oxygen and energy. This circulation of your blood pushes towards the side of the blood vessels. The pressure at which this process takes place is your blood pressure. High blood pressure results in extra stress on the arteries and heart, which can cause heart problems.

Body Weight: Today’s irregular lifestyle is leading to obesity in most people. Being overweight means excess fat, which can also lead to many diseases.

What are you waiting for? Analyze your health today with the help of our blood glucose tracker application and take your treatment to the next level.

A blood glucose tracker includes a diabetes tracker, which is free to use and keeps track of your data. It’s an important application for a person who needs to check their blood glucose, blood pressure level, and body weight regularly. You can now track and manage the data of:

- Blood Glucose (Diabetes)
- Blood Pressure (BP)
- Body Weight
- Est.A1C

Blood Glucose, Pressure & Weight Tracker comes with below features:

• Track your blood glucose levels by time.
• Log blood glucose of the past days at different time intervals during the day.
• Daily reminders: Record data in your blood sugar log by events like before and after breakfast, before and after lunch, before and after dinner.
• Allows changing blood glucose level units by milligrams/dl (milligrams per deciliter), mmol / L (millimoles per liter), and lbs or kgs. (International units)
• Also comes with a weight tracker, blood pressure tracker, and estimated A1C data tracker.
• Offline mode: Record your blood glucose, blood pressure, and weight offline in the data log.
• Easy sharing with your doctor: Export the data record of your blood glucose, blood pressure, and bodyweight logbook directly from your device in CSV or PDF format, and share it with your doctor via Google Drive or Dropbox for safekeeping.
• Graphical information: Easily compare and analyze your blood glucose, blood pressure (BP), and body weight by looking at all the statistics.
• On-screen, dashboard number pad to feed data.
• App widget: display your blood glucose tracker on the main screen of your iPhone and view the summary of your blood glucose without actually opening the app.
• Enable/disable notifications for the app in the settings menu.
• Quick logging on the home screen: log data through the home dashboard by tapping on top section value, if you wish to log detailed data, you can easily do it by tapping on the ‘plus’ (+) button on the home screen.

Support:

Making our Blood Glucose Tracker app better day by day is what we aim for, and we can do this with your valuable feedback! Got any ideas and suggestions for improvement, or questions regarding any issue? Contact us via email.

Disclaimer:

Kindly note that the app is not meant to measure your blood glucose for understanding your diabetes. We only maintain the records as entered by the user in our local storage. The data record book is just a way to track and better understand blood glucose, blood pressure, and weight.",23181312,Free,EN,Health & Fitness,Janki Panchani,Blood Glucose Tracker & Diary,92.0
12,22,Sirma Medical Systems JSC,4.58376,17+,USD,"Designed for both smart phones and tablets, this application will help you manage your diabetes better and keep it under control. Whether you are Type 1 or Type 2, have Gestational Diabetes or just want to help and monitor a family member, this is the logbook app for you.

The application tracks almost all aspects of the diabetes treatment and provides you and with detailed reports, charts and statistics. You can send the reports to your supervising physician via email. Diabetes:M also gives you various tools, so you can find the trends in blood glucose levels and allows you to calculate normal and prolonged insulin boluses using its highly effective, top-notch bolus calculator.

It also has a vast nutrition database, to help you keep track of your food intake and nutrition information, as well as exercise time. Never forget another check with our simple but powerful reminders system.

Diabetes:M can analyze the values from the imported data from various glucometers and insulin pumps via the exported files from their respective diabetes management software systems.

Apple Watch App Available

With our Apple Watch app you can get even more out of Diabetes:M:

- Overview – check carbs and calories intake for the current day, as well as latest insulin doses.
- Log new entries – you can log glucose, carbs, proteins, fats, calories and insulin taken right on your wrist! 
- Fully functional Bolus calculator

APPLE HEALTH INTEGRATION
Sync health data from thousands of apps via Health app, including: Dexcom, One Touch, Accu-Chek, Agamatrix, iHealth, Dario, Garmin, Fitbit, Nike+, UP by Jawbone, Misfit, Pebble, Human, Strava, My Fitness Pal, Lose it!, Lark, Weight Watchers, Withings

PREMIUM SUBSCRIPTION FEATURES
If you’re really serious about your health, our subscription plan ($4.99/month) includes:

+ No Ads – Subscribing removes all advertising from the app, so you can concentrate on what is important.
+ 2 Additional Profiles – You can set up to two additional, fully featured profiles. This allows you to keep track of your loved ones (or even pets). 
+ Additional lab result records - Add a comprehensive metabolic panel, kidney function tests and much more...
+ Expanded Food Database – This will allow greater access to server food database, as well as an option to save selected food as Meals and Dishes 
+ Synchronization – Automatically sync multiple devices on data change. Allows you to use any of your available mobile devices to keep track effortlessly.
+ Reports - Get your reports in PDF or XLS format

-- Additional information -- 

• To unlock additional server functions Diabetes:M requires registration and subscription
• Subscriptions are available on a 1 month ($4.99), 3 months ($13.99), 6 months ($24.99) and 12 months ($49.99) basis
• Subscription payment is charged to a user’s iTunes account at confirmation of purchase
• All subscription plans will auto-renew unless the subscription is canceled at least 24 hours before the current subscription period ends
• Renewals will be charged to your iTunes account 24 hours prior to the end of the current subscription period
• Auto-renewals may be canceled by navigating to your account settings after subscription purchase
• Canceled subscription will stop at the end of the current billing cycle

Terms and Privacy Policy: https://sites.google.com/view/diabetes-m-userguide/terms-and-privacy",102452224,Free,"BG,CA,NL,EN,DE,PT,RU,ES",Medical,Sirma Medical Systems AD,Diabetes:M,788.0
13,36,Stefanik Software LLC,4.56466,4+,USD,"Pump Log™ is the BEST app for exclusive pumpers! 

Here's what users say:

""This app has given me my day back so I no longer feel permanently attached to my pump!""

""It's so easy to use and I love how it reminds me to pump.""

""Tracks just what I need to know without all the flubdubbery of other apps.""

""I am so thankful to have found this app.""

""I have boosted my supply by 50% and I recommend this app to all exclusive pumping moms!""

""This app is perfect.""

---

Voted one of the Best Breast Feeding Apps by Healthline.com for 2015 AND again in 2016!

You pump because you want the best for baby. But you're beginning to wonder, will the pumping ever end???

Wonder no longer. The Countdown Calculator will calculate the last day you need to pump!

Boost volume by tracking your breast milk production.

Automatic reminders so you don't forget to pump.

Time your pumps and see daily total time pumped, to help you meet your pumping goals.

Discover what foods and supplements improve your production.

Start dropping pumping sessions once you know your supply is established.

Identify what times of day you pump the most.

See your high, low, and average.

Ounces or milliliters, switch anytime.

Easy and fast data entry.

Keep notes on each pumping session.

DISCLAIMER: This app does not provide medical advice. The information, including but not limited to, text, graphics, images and other material contained in this app are for informational purposes only. It is not intended to be a substitute for professional medical advice, diagnosis or treatment. Always seek the advice of your physician or other qualified health care provider with any questions you may have regarding a medical condition or treatment. Never disregard professional medical advice or delay in seeking it because of something you have read in this app. Pump Log does not recommend or endorse any specific products, opinions, or other information that may be mentioned in this app. Reliance on any information in this app is solely at your own risk.",10106880,Free,EN,Medical,Stefanik Software LLC,Pump Log,549.0
14,38,"Venn Interactive, Inc.",4.56316,12+,USD,"Visually track your carbs!

Lose weight and keep it off with Stupid Simple Keto, the easiest-to-use carb and macros counter for people on the ketogenic diet or for those looking to lose weight.

Why count carbs instead of calories?
Most people fail on low carbohydrate diets due to cheat meals that ruin their progress.  Stupid Simple Keto helps you avoid problematic carbohydrates so that you can finally succeed.  With the right foods, you can lose weight, feel great, and remain full all day long!

FEATURES:
*Easy-to-use food icons for logging your daily carbs and calories.
*Barcode scanner to quickly add new foods.
*Certified Diet Coaches available!
*Sync between devices for free.
*Fasting support built right into the app!
*Track your workouts with Stupid Simple Workout from the app or by itself!
*Private selfies let you take pics to track your visual progress.
*Track your progress over time and set daily goals.
*Food bank conserves calories for special events.
*Add custom foods so the app is always just right for you!
*Helpful warnings when you approach your daily carb/fat/protein limit.
*Change portion sizes on the fly.
*Easily review your daily foods.    
*Helps you learn new habits, eat right, and ultimately keep the weight off.  
*Track how much water you're drinking each day to stay hydrated.
*Export your food history. 
*Set your own favorite foods for quick access.
*Share your custom foods and progress with friends and family.
*Edit the food grid to remove unwanted foods and keep just your regulars.
*Earn extra calories each day by combining Workout with HealthKit. Workouts automatically integrates your Health app calories burned for accurate calories burned each day to give you a more accurate calorie reading.


Try it today, it's free to download! You have nothing to lose but the weight.",171206656,Free,EN,Health & Fitness,"Venn Interactive, Inc.",Stupid Simple Keto Diet App,5565.0
15,7,Cubesoft SARL,4.56078,4+,USD,"See 4 days (7 on iPad) of your blood glucose tests and meds intake in a single screen, designed specifically to help you see evolutions and compare data from one day to another.
Days are organized in seven predefined periods for easy input and comparisons.

* Enter your blood glucose level, your insulin or meds intake, your carbs eaten for a given period in a single quick input screen

* Easy input of your data by tapping any cell in the logbook or by scanning directly your Freestyle Libre sensor

* Multi criteria search system to quickly find the data you need

* Add tags to your records to identify specific food types or circumstance

*  (Premium) Backup your data and sync all your devices with iCloud

* Write back your blood glucose and insulin intake into the Apple Health App.

* Automatically import your activity, blood glucose and insulin intake data from the Apple Health App

* Protect access to your data with either FaceID or TouchID 

* Easily see or add a note to any of your input with 3D touch (or long press if your device does not support it)

* Easy to read dashboard of your day and the last 7 & 30 days with the following data:
- Average blood glucose
- Current day activity (either active calories if available or number of steps)
- Number of hypoglycemias
- Number of hyperglycemias
- Your estimated A1c
- Number of insulin units used (fast and slow)
- Quantity of oral meds ingested

* Create reminders for your blood glucose tests

* Create 10 minutes timers for your sugar intakes when experiencing an hypoglycemia

* Hypoglycemia timer: instant one-tap 10 minutes timer to remind you to check your blood glucose after having taken sugar 

* Hypoglycemia alert message : one-tap message sent to pre-chosen contacts with your localization to alert them that you’re having an hypoglycemia

* Multiple graphs to take control of your data:
- Blood glucose over  time
- Average blood glucose per period of the day
- Percent of time spent in each blood glucose state (hypo, normal, hyperglycemia)
- Average blood glucose correlated with your insulin intake over time
- Average blood glucose correlated with your activity over time
- Number of times you’ve hit your blood glucose target per time of the day
All those graphs can be viewed for one day, week, month or year

* Define your blood glucose targets

* Customize your hypo and hyperglycemia limits

* (Premium) Mirror sync: automatically send your data to another person device. Ideal for traveling children.

* (Premium) Export a PDF report of your data to easily communicate with your diabetologist

* (Premium) Dark mode UI

* Export all your data in an easy to use CSV file (usable in any spreadsheet software)

* Siri Shortcuts: use Siri to easily enter data, trigger an hypo timer or send an emergency message

* Receive a weekly summary of your blood sugar levels to see how your improving
 
SUPPORT:
We’ll be happy to hear from you. Either for feedback or for helping you. Please reach us at:
web: http://diabetolog.cubesoft.fr
mail: diabetolog@cubesoft.fr
twitter: @diabetoapp

DiabetoLog Premium is $10.49/year

DiabetoLog is edited by CUBESOFT SARL.
Payment will be charged to your iTunes Account at confirmation of purchase.
Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period.
Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal.
Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user’s Account Settings after purchase.

You can check our privacy policy at: http://diabetolog.cubesoft.fr/privacy/

Terms of service:
http://diabetolog.cubesoft.fr/eula/",67051520,Free,"NL,EN,FR,DE,IT,PT,ZH,ES",Medical,CUBESOFT SARL,Diabetes Tracker - Diabeto Log,617.0
16,34,Florin Uscatu,4.55923,4+,USD,"This is a simple to use Diabetes logging app that can improve your life with diabetes.

Unlike other apps that are burdened with options and unnecessary bloat, Diabetes Logs keeps it simple to use and understand.

Some of the features are:

* The ability to browse your data online and offline 

* New entries will be synced automatically to the cloud in case you are not online

* Simple to understand stats and graphs that will make your progress noticeable

* The option to share your data with your health care team easily in a CSV format from which your physician can filter and sort the data any way they please

* Integrates with the Health app in order to save the blood sugar entries there as well, it also retrieves workout data from the Health app in order to display it next to the entries in the app",32329728,Free,EN,Health & Fitness,Florin Uscatu,Diabetes Logs,1148.0
17,5,etrada GmbH,4.53488,17+,USD,"Disclaimer!
Don't use this App for medical decisions. It comes with absolutely no warranty. Use it at your own risk!

Nightguard is an app that displays your blood glucose values from the Nightscout backend.

It is a native iOS App with support for the Apple Watch.
Features are:
- Define a range of acceptable blood glucose values.
- Whenever your values are out of range you will be alerted.
- You can snooze the alerts all the time and for a defined time period.
- You can reactivate the alerts all the time.
- You can activate alerts if the values are rising or falling too fast.
- The app displays yesterdays values as an overlay chart. This way you have a hint about how your values could behave in the future.
- Tune your basal rates with the statistics function to overlay different days

For the alarms to work the app has to be active. So you can enable a screen lock that keeps the app running all night long.

Have a look at www.nightscout.info for more information about how to setup your own Nightscout backend.",34727936,Free,"EN,FI,DE",Medical,etrada GmbH,nightguard,43.0
18,9,Harald AI,4.53333,4+,USD,"Happy Bob turns diabetes management into motivating and positive experiences that help keeping blood sugar more stable. 

As a Continuous Glucose Monitor (CGM) secondary display, Happy Bob connects with your CGM and shows real-time sugar data in an engaging and fun format that can reduce the mental load.

Features: 

Easy setup with your CGM
Connect with your Dexcom account

Follow your sugar data in a fun format
Happy Bob turns CGM data into stars you can collect to reach your daily target

Personalised sayings and notifications
Happy Bob notifies when it looks like an action might be needed or just to tell how awesome you are.

Snarky mode
Snarky Bob is Happy Bob's alter ego. He is always in a mood so if you don't get offended easily and like a good laugh, you should set to Snarky mode.

Follow your daily activity
Easy integration with Apple Health.

Connect with others
Share your daily star scores with others.

The data displayed in this app is for informational purposes and should not be used to make medical decisions of any kind. Please see our Terms of Use for more details: https://happybob.app/terms-of-use

This application is not owned by or affiliated with Dexcom. 

This application is not owned by or affiliated with the Nightscout Project.",47162368,Free,"EN,FI,FR,DE,PT,SV",Medical,Harald AI Oy,Happy Bob,75.0
19,21,Alisa Unzhakova,4.5323199999999995,4+,USD,"The diabetes app is built for tracking blood sugar, A1C, medications, and more. This makes it easy to identify trends and retain your data. You can also schedule reminders to ensure that you are diligent about checking your blood sugar. Whether you have diabetes or prediabetes, this app makes it easy to track your blood glucose levels.
FEATURES:
◉ Supports glucose units mg/dL and mmol/L
◉ Advanced graphs so you can easily identify trends in your glucose
◉ Automatic A1C calculator so you always know your long term management
◉ Custom tags to make logging easier for you

This diabetes tracker also has an estimated A1C level. Please note that this is just an estimate and should never be used for diagnostic purposes.

PREMIUM
Want more from Glucose tracker++? Get PREMIUM and enjoy:
• A1C Calculator
• Full Glucose Analytics
• Personalized Insights Based on Your Symptoms
• Detecting Physical and Emotional Patterns
• Health Report for Doctor
• Remote access (web)

Our standard subscription price is: 1-month subscription for $4.99, or equal to the same price tier as Apple App Store Matrix determines as the equivalent of the subscription price in USD.

• Payment will be charged to iTunes Account at confirmation of purchase
• Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period
• Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal
• Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase
• Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable
Terms: http://lifeasplay.ru/terms
PrivacyPolicy: http://lifeasplay.ru/privacypolicy/",23273472,Free,EN,Medical,Alisa Unzhakova,Glucose tracker++,1454.0
20,25,Dexcom,4.5035,4+,USD,"Dexcom CLARITY is a diabetes management application for CGM users. It provides relevant insights into users’ retrospective glucose values, patterns, and trends over time.

Dexcom CLARITY is an important part of your Dexcom CGM system. It can help you identify glucose patterns and, with your healthcare professional, determine the potential causes of those patterns.

Dexcom CLARITY users experience up to 15% increased time in range (70-180mg/dL) as compared to non-users.*

Log in with your Dexcom account to:
•	Keep tabs on your time in range, patterns and other key metrics.
•	Allow clinics to access to your data and reports to make appointments more efficient.
•	Set Time in Range goals.
•	Turn on daily or weekly notifications and emails.
•	View, save, print, and email all reports.
•	Connect to partner apps for more features and benefits.

This app store should not be used as your first point of contact to resolve technical or customer services issues. In order to protect your privacy and personal information, and promptly resolve any technical or customer services issues you are having with any Dexcom product, please contact 1-888-738-3646.

Dexcom is required to follow up with customers regarding product-related complaints. If Dexcom determines that your comment/complaint requires follow up, a technical support representative will attempt to contact you to gather more information regarding your comment/complaint.

*Parker AS, Welsh J, Jimenez A, Walker T. Insights from big data (2): Benefits of self-guided retrospective review of continuous glucose monitoring reports. Diabetes Technol Ther. 2018;20(S1):A-27.",25407488,Free,"AR,BG,CS,DA,NL,EN,ET,FI,FR,DE,HE,HU,IT,JA,KO,LV,LT,NB,PL,PT,SK,SL,ES,SV,TR",Medical,"DexCom, Inc.",Dexcom CLARITY,2856.0
21,35,Mavrin Health Ltd.,4.4496199999999995,4+,USD,"Are you going to choose the keto diet? paleo diet plan? low carb diet? sugar free? dairy free? vegetarian? Whatever diet plan you choose, we’ve got you covered!

That’s right, choose any diet plan from our list, pick the foods you love, and we’ll create a fully customized weekly meal planner for you + our grocery calculator will generate a grocery list to go with it. 

Need some help with a meal tracker? Fear not. We’ve got daily tips and reminders to help give you a hand. 

Looking for a keto diet tracker? Join tens of thousands of happy members who are already planning and successfully tracking their weekly menu with our keto diet tracker.

At the end of the day, the best diet plan is always going to be the one that YOU can stick to.

Meal Planner and Keto Diet Tracker - Top DietWiz Features: 
•	Diet plan & diet tips for any goal - lose weight & feel healthy
•	Keto, low carb, paleo diet plan and more diets & plans
•	Grocery calculator for easy shopping
•	Keto calculator - see your daily macros, nutrition & calories
•	Meal planner - eat healthy food with delicious recipes for any plan

• Personal Diet Tracker - we calculate your BMI, calorie intake & body measurements and help you reach your goals.

 • Customized Meal Planner - are you following a low carb diet, dairy free, vegetarian, paleo diet plan or the ketogenic diet? It makes no difference to us. Whatever your diet plan, we have you covered! 

• Weekly Menu Creator - when you eat the foods you love, sticking to your meal plan is going to be fun. We have a huge range of healthy recipes, from keto breakfasts to your Grandma’s apple pie. Choose your recipes and we’ll create a meal plan just for you! 

• Grocery Calculator – we sort, group, and combine items on your shopping list and utilize the grocery calculator to organize your grocery list by categories to help save you time at the grocery store. 

• Calorie Counter & Keto Calculator – your weekly meal planner is accompanied by all the calorie and nutrition information you need. Our keto diet tracker and keto calculator will also calculate your macros & net carbs helping you stay committed and on target.

• Regularly Updated Goals - track your results on your progress meter and watch the numbers drop! As you start eating well and dropping pounds, we carefully adjust your meal planner until you reach your ideal weight. 

What are you waiting for? 
Get Your DietWiz Today! 

SUBSCRIPTION PRICING & TERMS
DietWiz is free to download. Ongoing use requires an active subscription, available on a monthly, quarterly or yearly basis. Subscriptions are billed the total fee from purchase date.

Payment will be charged to your iTunes Account at confirmation of purchase. Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current subscription period. Account will be charged for renewal within 24-hours prior to the end of the current period and identify the cost of the renewal.

Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase. Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable. Once purchased, refunds will not be provided for any unused portion of the term. 
Read our full Terms of Service at http://www.dietwiz.com/terms-conditions/
Read our full Privacy Policy at http://www.dietwiz.com/privacy-policy/

DietWiz – Eating Right Made Simple!",302653440,Free,EN,Health & Fitness,Mavrin Health Ltd,DietWiz: Weekly Meal Planner,1588.0
22,33,Bellwether Ideas LLC,4.44827,12+,USD,"The best calorie counter is the one you actually use.

Figwee is designed simply to be that.

We offer a fully featured calorie deficit app, with everything you need to control weight. We support any and all diet plans.

Figwee is the only calorie counter solution that uses photos of food to help you get the portion correct. It is by far the easiest, quickest, and most accurate way to keep track of your food. Try it and you’ll see. Quite literally.

""We've been singing the praises of Figwee to our families since I found the app. There really isn't anything else like it"", Jeff Hitchcock, founder of Children with Diabetes.
	

WHAT YOU NEED TO KNOW TO GET GOING

There is a free version and a premium version.
Both versions require an account and a log-in.
We will never email you or use your information in any way. The account is necessary so we can store personalized settings required for the app to function.

We have removed all ads. The only thing free users will see is a prompt to upgrade if you click on a premium feature.

The free version includes:

· Food Diary - Keep track of what you are eating
· Figwee Food Library - Vast collection of incremental food portions
· PortionRight™ Slider - Use photos of portions to enter food into your diary
· Detailed Nutrition Information - Track macros and more
· Desktop integration - Use desktop or mobile seamlessly

The premium version adds:

· Complete Calorie Tracking - Calories in, calories out.
· Food Favs - Store the foods you eat commonly for quick entry
· Custom Foods - If we don't have it, you can add your own
· Activities - Track activity and store your favorites
· Results Tracking - Monitor weight loss  
· Water Tracking - Monitor your water intake
· Sodium Tracking - Monitor your sodium intake
· Macro Goals - Set the goals by either % or flat volume
· Health Tracking - Monitor basic health markers over time
· Journal - Keep notes on daily activities
· More Charts - Added insights to your journey",17011712,Free,EN,Health & Fitness,Bellwether Ideas LLC,Figwee Calorie Counter,58.0
23,46,Codabrasoft LLC,4.43663,4+,USD,"You don’t need any special medical equipment to get your pulse and to keep track of your health state, just your phone camera! Most accurate, fast and easy to use heart rate app.
 
APPLIED METHOD:

Our app is based on photoplethysmography (PPG), non-invasive optical technique. Each heart beat transmits the amount of blood to the tissues in your fingers, while the blood absorbs your camera’s light, it illuminates the skin and captures microvascular blood volume changes such as ebb and flow. That allows you to measure the pulse easily, accurately and efficiently.
 
HOW TO USE:

Cover the camera lens and flashlight with your fingertip completely. Do not press too intensively in order to avoid reducing blood flow. Hold your phone steady and keep still. Make sure your fingers are not cold. Press the button and get your results.
 
TRACK YOUR MEASUREMENTS:

Get visual display of the data at the given period of time. Personal dashboard with your measurement history.
 
HEALTH KIT INTEGRATION:

Support for sharing heart rate results with Apple Health App.
 
REMINDER:

Receive notifications in order to have your finger on the pulse. Staying healthy and fit is a systematic process.
 
IMPROVE YOUR PERFORMANCE:
Track your workout effectiveness to get in shape, improve your endurance and general wellness.
 
NEVER MISS A BEAT!
 
SUBSCRIPTION INFO:
 
Yearly subscription with 3-day free trial period will give you full access to 
* Unlimited measurements per day, 
* Monthly statistics,
* Health insights, 
* No ads.
 
Disclaimer: App measurements are just recommendations and can’t be used for diagnostics or medical purpose. Always seek a doctor's advice before making any medical decisions.
 
Payment will be charged to iTunes Account at confirmation of purchase.
Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. Account will be charged for renewal within 24-hours prior to the end of the current period.
 
Subscriptions may be managed by you and auto-renewal may be turned off by going to iTunes Account Settings. For more information please visit the link https://support.apple.com/en-us/HT202039. No cancellation of the current subscription is allowed during the active subscription period. Unused portion of a free-trial period will be forfeited when a user decides to subscribe.
 
Terms: http://codabrasoft.com/Terms.html
Privacy Policy: http://codabrasoft.com/Privacy.html",120238080,Free,"EN,FR,DE,IT,JA,PT,RU,ZH,ES,TR",Health & Fitness,Codabrasoft LLC,Pulse Plus: Heart Rate Monitor,3156.0
24,13,Center Health Inc,4.36134,4+,USD,"See all of your data in one place • Sync CGMs + fitness trackers • Search carbs • Your very own virtual assistant • All for free!

* * *




Welcome to Center Health for iOS!




+ Beautiful, easy to use apps for iOS and web




+ Real-time stats — make quicker, more accurate decisions based on your current status




+ Trend analysis — keep an eye on your overall trends with daily, weekly, monthly, and quarterly stats




+ Offline support — use Center seamlessly when travelling or low signal conditions!




+ Estimated HbA1C — no more guesswork or unwelcome surprises



+ Logbook view — complement your sleek dashboard with a traditional timeline view



+ Full integration with Apple Health — import blood sugar, meals, exercise, and sleep in real-time



+ Advanced food logging — automated carb counting, barcode scanning, and ingredient search from our comprehensive nutritional database



+ Dexcom API sync — import CGM readings, meals, insulin, and exercise in real-time



+ Manual logging done right — log everything from blood sugar, insulin, and carbs, to exercise, sleep, feelings, and more, without frustration



+ Spreadsheet imports — upload data from a variety of sources, including other diabetes apps and devices like Dexcom CGMs and the FreeStyle Libre



+ Real-time sync — pick up where you left off on all of your devices




* * *



This is just the start! We're hard at work on a number of amazing features.




We live for feedback. Please don't hesitate to get in touch with any ideas, questions, or issues, via email or on social media.



See you soon!",27176960,Free,EN,Medical,Center Health Incorporated,Center Health—The Diabetes App,476.0
25,29,University Health Network,4.34685,4+,USD,"Understand how your unique lifestyle impacts your blood glucose control. What is your personal diabetes story? Take meal photos, track weight, capture step data, and even sync directly with your Bluetooth blood glucose meter. Over time, trending of this data will help you adjust your daily habits to improve your diabetes.

What is pre and post blood glucose?
Taking a blood glucose reading before a meal and then 2 hours afterwards, can help you see how your body responds to certain meals. Were you active after your meal? Did you skip a meal? Let's better understand your behaviours and how it affects your diabetes.

It's not just about numbers, it's about your personal diabetes story.

--

bant integrates with the Health app to read your blood glucose, carb, weight, insulin, and step readings.",92826624,Free,"EN,FR",Health & Fitness,University Health Network,bant - Simplifying diabetes,222.0
26,2,"SocialDiabetes, SL",4.32609,4+,USD,"SocialDiabetes helps you to control better your diabetes treatment with the convenience of carrying your logs directly on your smartphone.  Register and combine logs and have your blood glucose under control. 

Type 1 and Type 2 diabetes care requires a lot of tracking. With SocialDiabetes, register all the  relevant information to your treatment such as blood glucose levels, insulin, carbs, medicaments or physical activity. 

SocialDiabetes uses The Health app from Apple to register and read data related to your diabetes and exercise: blood sugar levels, weight, steps...


AWARDS

- Award to most innovator product by E.U.  in 2017.
- Recognized as the best health app by UNESCO - WSA.
- International Mobile Premier Awards winner at the Mobile World Congress in Barcelona.


FEATURES 

View your glycemic and insulin on board. Take a look at your diabetes progress and the factors that might affect your glycemic. 

Combine the information, have a better comprehension of your diabetes. From New Log register:
   •Glycemic
   •Food
   •Medication
   •Activity
   •A1c
   •Weight 
   •Heart Pressure 
   •Ketones

With a minimum of 3 blood glucose logs daily for 3 months, we will be able to calculate your estimated A1c.


TOOLS

It will help you with your daily diabetes calculations:

-Bolus calculator: with your insulin-to-carb ratio, insulin sensitivity factor, and glycemic targets. receive insulin dose recommendations. 

-Carb Calculator: from the nutritional database, select each food and calculate the number of carbs that you are going to eat, by grams or rations. 

-Food. Consult the number of carbs from different food and add new ones.

-Connect with your device. Your glycemic logs will go from automatically your Smartphone. 
Check our compatible devices. 

-Reports generation. On screen or download them.

-Connect with your health care provider (HCP). Your healthcare team can follow remotely your diabetes.

-Share information with your loved ones.

-View from your computer. Access to your account from our web-platform. 


PERMISSION

- SocialDiabetes is a CE sanitary product es un producto sanitario, Directive 93/42/EEC, meet all maximum requirements for security and quality. 

- SocialDiabetes App is licensed by Menarini Diagnostics to use GlucoCard SM glucose measurements.


INTEGRATIONS 

Glucose Meters: 

   •GlucoCard SM
   •Accu-chek Aviva Connect, Accu-Chek Guide.
   •Contour Next ONE
   •CareSens Dual   
   •AgaMatrix Jazz
   •Glucose monitoring systems: Dexcom

Wearables:

   •Apple Watch  
   •Fitbit 


CONTACT

Have any problems or want to contact us?
Email us at support@socialdiabetes.com

Remember that to get better results we recommend you to follow up with your health care team. 

SocialDiabetes is created by people with diabetes for people with diabetes. It helps you with Type 1 and Type 2 diabetes management to have a lifestyle that improves your health. 


www.socialdiabetes.com
www.facebook.com/socialdiabetes
www.twitter.com/socialdiabetes",411312128,Free,"CA,EN,FR,DE,IT,PT,ES",Medical,"SocialDiabetes, SL",SocialDiabetes - Diabetes app,46.0
27,37,American Diabetes Association,4.28571,17+,USD,"The Standards of Care app includes both the full standards of care narrative and interactive tools accessing the most referenced algorithms. A must-have for any heath care professional who treats patients with diabetes.

This resource for clinicians, dieticians, and educators on the treatment of diabetes includes the latest in standards for diagnosing and treating diabetes, nutrition recommendations and principles, and valuable guidelines on managing diabetes and its complications in various settings. The app is updated as new guidelines are released throughout the year and users can customize their settings to automatically access new updates when they access the app.",108616704,Free,EN,Medical,American Diabetes Association,ADA Standards of Care,28.0
