,Unnamed: 0,artistName,averageUserRatingForCurrentVersion,contentAdvisoryRating,currency,description,fileSizeBytes,formattedPrice,languageCodesISO2A,primaryGenreName,sellerName,trackCensoredName,userRatingCount
10,27,DIABETES SOLUTIONS UAB,3.78295,4+,USD,"MyDiabetes is personalized diabetes management and weight loss assistant. 
 
The app is created for people struggling with diabetes-related issues such as high blood sugar levels, weight gain, high cholesterol, and more.
 
Our program offers flexible customization while staying within the recommended amounts of carbs, sugar, cholesterol, and other essential metrics.
 
Our team of qualified nutritionists created these diabetes management plans to help you improve your health, lose weight, manage diabetes, and in some cases, even reverse the condition completely. 
 
We believe that every person deserves to live the best life possible. Therefore, we ensured that you would enjoy this diet without being forced to eat the foods you don’t like.
 
Our fitness professionals also prepared a list of exercises that you can do without any equipment. Boost your chances of achieving desired results, anywhere, anytime.
 
We work to cater to your successful transition into a healthier lifestyle and guide you along the way with 24/7 support. Try it out today and get ready for positive, life-changing results!
 
MyDiabetes Features
 
A PERSONALIZED MEAL PLAN 
Get a customizable meal plan that’s created to fit your body’s needs: your total calorie intake, recommended amount of carbs, sugar, cholesterol, and other vital metrics.
 
SHOPPING LIST FOR YOUR CONVENIENCE
Find all your meal plan ingredients faster and easier with a categorized weekly shopping list.
 
AT-HOME WORKOUTS FOR YOUR WELLBEING
Complete simple yet effective challenges or opt-out for a personal workout plan that’s entirely based on your preferences.
 
YOUR HEALTH’S PROGRESS TRACKER
Easily track your glucose levels, HbA1c, medications, and carbs in one place! Most importantly, use this data for your doctor checkups to ensure that your treatment plan keeps up with your condition. Track your steps and calories burned. Sync glucose levels, blood pressure, heart rate and steps data from thousands of apps via Health app.
 
ACTIVITY TRACKER TO KEEP YOU ORGANIZED
Always stay up-to-date with your recent app activities. Track your daily meals, workout progress, and even water intake. Automatically sync your readings with Apple Health.
 
Disclaimer: Before making medical decisions, check with your doctor.
 
Terms and Conditions: https://mydiabetes.diet/general-conditions/
Privacy Policy: https://mydiabetes.diet/data-protection-policy/",95100928,Free,"EN,FR,DE,IT,NB,PL,ES",Health & Fitness,DIABETES SOLUTIONS UAB,MyDiabetes Diabetic Health Log,1760.0
11,12,"Glooko, Inc.",4.66533,4+,USD,"Glooko is the universal diabetes management platform that helps you understand how food, activity, and medication affect your glucose levels - now available at no cost (a one-time hardware fee may apply for users who are not part of a sponsored program)!

Glooko syncs diabetes data from your blood glucose (BG) meter, insulin pump and/or continuous glucose monitor (CGM), and lets you easily track your medication, food and lifestyle data. The Glooko app is compatible with most BG meters, insulin pumps, and CGMs available in the market. See www.glooko.com/compatibility/ for a complete list of compatible devices.

You can also share your reports with your healthcare provider, so they can make informed changes to your care plan and support you in-between office visits.

POPULAR FEATURES:

- Sync readings from 80+ BG meters, insulin pumps and CGMs to create an automatic logbook.
- Create insightful graphs and charts that show how your glucose is affected by insulin, carb, and activity.
- View your glucose trends in multiple ways: chronologically, by periods in the day, week or month, or compare time periods for insight into your BG trends.
- Sync data automatically from popular activity trackers such as Fitbit, Apple Health, Strava, and Moves to see activity data.
- Add foods using the built-in barcode scanner to log your carb intake
- Set reminders to check BG, take medications or anything else you want to be reminded about.",280016896,Free,"AR,HR,CS,DA,NL,EN,FI,FR,DE,EL,HE,HI,HU,ID,IT,JA,KO,MS,NB,PL,PT,RO,RU,ZH,SK,ES,SV,TH,ZH,TR,VI",Medical,"Glooko, Inc.",Glooko - Track Diabetes Data,1754.0
12,21,Alisa Unzhakova,4.5323199999999995,4+,USD,"The diabetes app is built for tracking blood sugar, A1C, medications, and more. This makes it easy to identify trends and retain your data. You can also schedule reminders to ensure that you are diligent about checking your blood sugar. Whether you have diabetes or prediabetes, this app makes it easy to track your blood glucose levels.
FEATURES:
◉ Supports glucose units mg/dL and mmol/L
◉ Advanced graphs so you can easily identify trends in your glucose
◉ Automatic A1C calculator so you always know your long term management
◉ Custom tags to make logging easier for you

This diabetes tracker also has an estimated A1C level. Please note that this is just an estimate and should never be used for diagnostic purposes.

PREMIUM
Want more from Glucose tracker++? Get PREMIUM and enjoy:
• A1C Calculator
• Full Glucose Analytics
• Personalized Insights Based on Your Symptoms
• Detecting Physical and Emotional Patterns
• Health Report for Doctor
• Remote access (web)

Our standard subscription price is: 1-month subscription for $4.99, or equal to the same price tier as Apple App Store Matrix determines as the equivalent of the subscription price in USD.

• Payment will be charged to iTunes Account at confirmation of purchase
• Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period
• Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal
• Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase
• Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable
Terms: http://lifeasplay.ru/terms
PrivacyPolicy: http://lifeasplay.ru/privacypolicy/",23273472,Free,EN,Medical,Alisa Unzhakova,Glucose tracker++,1454.0
13,4,Pascal Freiburghaus,4.6043199999999995,17+,USD,"DiabetesPal is a diabetes management software. There is also the companion OS X App on the App Store. This is the first Diabetes Software that syncs your data using iCloud or Dropbox! So your data is accessible on all your devices. Use the iOS App to input the data during the day and analyze your data on your desktop. 

Key features:

Log all relevant information for your diabetes management: 
   - Blood sugar
   - Insulin (Bolus, Basal)
   - Medications
   - Ketone in mmol/L and free form
   - HbA1C
   - Weight/Height
   - Carbs
   - Duration of Activities
   - Blood Pressure
   - Pulse

Get a quick overview of your daily glucose and insulin data in an easy to read diary

Understand your data with nice built in graphs:
- Blood glucose graph
- Insulin graph
- Blood sugar by time of day
- HbA1C graph
- Standard Day/Standard Week graph to compare different days/weeks in one graph
- Blood Pressure graph

All reports and graphs can also be printed out or sent to your doctor.

International units for the various measurements are configurable (mmol/L, mg/dL, %). Changing these preferences will also automatically translate existing entries into these units.

Import data from the DiamondMini device from FORA.
Import data from Bluetooth LE based devices such as: AccuChek Guid, Contour Next One

AppleWatch Support:
- View data from the last 3 days with a nice glucose chart
- Add the Glucose, Insulin, HbA1C, Medication and Carbs using the digital crown

Data can be synced to other devices (Mac or iOS devices) with Dropbox or iCloud (In-App purchase needed)

The free application offers up to 100 entries without cloud syncing. Standard License In-App Purchase offers unlimited number of entries. Cloud Sync license offers the possibility to sync data to other devices (separate purchase for iPhone/iPad and Mac version needed).",29736960,Free,"EN,DE",Medical,Pascal Freiburghaus,DiabetesPal,1203.0
14,34,Florin Uscatu,4.5608,4+,USD,"This is a simple to use Diabetes logging app that can improve your life with diabetes.

Unlike other apps that are burdened with options and unnecessary bloat, Diabetes Logs keeps it simple to use and understand.

Some of the features are:

* The ability to browse your data online and offline 

* New entries will be synced automatically to the cloud in case you are not online

* Simple to understand stats and graphs that will make your progress noticeable

* The option to share your data with your health care team easily in a CSV format from which your physician can filter and sort the data any way they please

* Integrates with the Health app in order to save the blood sugar entries there as well, it also retrieves workout data from the Health app in order to display it next to the entries in the app",32329728,Free,EN,Health & Fitness,Florin Uscatu,Diabetes Logs,1143.0
15,2,Ascensia Diabetes Care US Inc.,3.15122,17+,USD,"The new CONTOUR™DIABETES app syncs with a CONTOUR connected meter for seamless blood glucose (BG) monitoring. This easy-to-use app can give you a better understanding of how your daily activities affect your BG results to help you manage your diabetes.

In addition to using the Contour®Diabetes App, always consult with your Health Care Professional before making any changes to your diet, exercise or treatment regimen.

Most people with diabetes know that logging blood glucose (BG) results after taking blood samples can be inconvenient and time-consuming. But now, with the new CONTOUR DIABETES app, you can easily and conveniently capture all your BG readings to help you manage your diabetes, smarter.

The CONTOUR DIABETES app presents your BG results in a simple and easy-to-review way that’s personalized to you.

Download the CONTOUR DIABETES app today, so you can receive meaningful information on how you are progressing, with some of the latest easy-to-use features…

•	My Patterns – helps you identify trends in your blood glucose results and notifies you of potential causes to help you understand your diabetes in a new light
•	Test Reminder Plans – let you optimize your testing regime to give you results that are more insightful
•	Record – events such as diet, activities and medication, and also add photos, notes or voice memos to help put your results in context
•	View – if you use insulin and/or log your carbs, you can now see your insulin doses, carb intakes and blood glucose results in one simple view
•	Share – give your healthcare professional greater insight with the easy-to-read diary report – send this report in advance or take it with you on the day of your appointment
•	Apple Health - Apple Health is now integrated with the Contour Diabetes App.

Learn more about the new CONTOUR DIABETES app and CONTOUR connected meters at:
 www.contourone.com
Compatibility.contourone.com

Note: Screenshots are for illustration purposes. Availability of blood glucose meter model based on country of purchase.  Units of measurement in the app will match that of your synced meter. For more information, please refer to the user guide for your CONTOUR connected meter. 

© 2018 Ascensia Diabetes Care Holdings AG. All rights reserved.

Manufacturer
Ascensia Diabetes Care Holdings AG
Peter Merian-Strasse 90
4052 Basel, Switzerland
www.contourone.com

Ascensia, the Ascensia Diabetes Care logo and Contour are trademarks and/or registered trademarks of Ascensia Diabetes Care Holdings AG.
CE",88784896,Free,"HR,CS,DA,NL,EN,FI,FR,DE,EL,IT,NB,PL,PT,RO,RU,SR,ZH,SK,SL,ES,SV,TR,UK",Medical,Ascensia Diabetes Care US Inc.,CONTOUR DIABETES app (US),820.0
16,22,Sirma Medical Systems JSC,4.58323,17+,USD,"Designed for both smart phones and tablets, this application will help you manage your diabetes better and keep it under control. Whether you are Type 1 or Type 2, have Gestational Diabetes or just want to help and monitor a family member, this is the logbook app for you.

The application tracks almost all aspects of the diabetes treatment and provides you and with detailed reports, charts and statistics. You can send the reports to your supervising physician via email. Diabetes:M also gives you various tools, so you can find the trends in blood glucose levels and allows you to calculate normal and prolonged insulin boluses using its highly effective, top-notch bolus calculator.

It also has a vast nutrition database, to help you keep track of your food intake and nutrition information, as well as exercise time. Never forget another check with our simple but powerful reminders system.

Diabetes:M can analyze the values from the imported data from various glucometers and insulin pumps via the exported files from their respective diabetes management software systems.

Apple Watch App Available

With our Apple Watch app you can get even more out of Diabetes:M:

- Overview – check carbs and calories intake for the current day, as well as latest insulin doses.
- Log new entries – you can log glucose, carbs, proteins, fats, calories and insulin taken right on your wrist! 
- Fully functional Bolus calculator

APPLE HEALTH INTEGRATION
Sync health data from thousands of apps via Health app, including: Dexcom, One Touch, Accu-Chek, Agamatrix, iHealth, Dario, Garmin, Fitbit, Nike+, UP by Jawbone, Misfit, Pebble, Human, Strava, My Fitness Pal, Lose it!, Lark, Weight Watchers, Withings

PREMIUM SUBSCRIPTION FEATURES
If you’re really serious about your health, our subscription plan ($4.99/month) includes:

+ No Ads – Subscribing removes all advertising from the app, so you can concentrate on what is important.
+ 2 Additional Profiles – You can set up to two additional, fully featured profiles. This allows you to keep track of your loved ones (or even pets). 
+ Additional lab result records - Add a comprehensive metabolic panel, kidney function tests and much more...
+ Expanded Food Database – This will allow greater access to server food database, as well as an option to save selected food as Meals and Dishes 
+ Synchronization – Automatically sync multiple devices on data change. Allows you to use any of your available mobile devices to keep track effortlessly.
+ Reports - Get your reports in PDF or XLS format

-- Additional information -- 

• To unlock additional server functions Diabetes:M requires registration and subscription
• Subscriptions are available on a 1 month ($4.99), 3 months ($13.99), 6 months ($24.99) and 12 months ($49.99) basis
• Subscription payment is charged to a user’s iTunes account at confirmation of purchase
• All subscription plans will auto-renew unless the subscription is canceled at least 24 hours before the current subscription period ends
• Renewals will be charged to your iTunes account 24 hours prior to the end of the current subscription period
• Auto-renewals may be canceled by navigating to your account settings after subscription purchase
• Canceled subscription will stop at the end of the current billing cycle

Terms and Privacy Policy: https://sites.google.com/view/diabetes-m-userguide/terms-and-privacy",102452224,Free,"BG,CA,NL,EN,DE,PT,RU,ES",Medical,Sirma Medical Systems AD,Diabetes:M,787.0
17,16,"Roche Diabetes Care, Inc.",1.9766700000000001,12+,USD,"The Accu-Chek Connect App puts diabetes management tools in the palm of your hand. Features of the app include:
•	Automatically transfer blood glucose results from supported Accu-Chek wireless meters – no more written logbooks.
•	Get help with insulin doses with Accu-Chek Bolus Advisor. (Where available - prescription required)
•	Automatically share data and access additional tools with Accu-Chek Connect Online personal account. https://www.accu-chekconnect.com  
•	Share your diabetes information with your healthcare team via your Accu-Chek Connect Online account, email, or text message.
•	Easy to read graphs help identify trends and patterns.
•	Advanced logbook options including: meals (size, carbs, or calories), food images, insulin, exercise, medications, blood pressure, weight, health state, and notes. 
•	Apple Health integration 
Before installing the latest app version, it is recommended to back up your current data from the Settings menu in the App (Settings > Data Sharing > Backup).
The Accu-Chek Bolus Advisor feature must be activated by your healthcare provider with appropriate information needed for set-up and use.
The Accu-Chek Connect diabetes management app is intended as an aid in the treatment of diabetes. The Accu-Chek Connect diabetes management app provides for electronic download of blood glucose meters, manual data entry, storage, display, transfer, and self-managing of blood glucose and other related health indicators which can be shown in report and graphical format. 
If you need further help with this application, you can find your country’s Accu-Chek customer support contact information at www.accu-chek.com.
Compatible Devices
https://tools.accu-chek.com/documents/dms/Accu-Chek_Connect_App_Supported_Devices.html

Connect App Instruction Manual:
https://tools.accu-chek.com/documents/dms/Accu-Chek_Connect_App_Instructions_for_Use_US.html
Version 2.1.10
© 2020 Roche Diabetes Care
Manufacturer:
Roche Diabetes Care GmbH
Sandhofer Strasse 116
68305 Mannheim, Germany
www.accu-chek.com
ACCU-CHEK, ACCU-CHEK CONNECT, and ACCU-CHEK GUIDE ME are trademarks of Roche.
APPLE, APPLE logo, APP STORE, IPAD, and IPHONE are trademarks of Apple Inc.",111309824,Free,"HR,CS,DA,NL,EN,ET,FI,FR,DE,EL,IT,JA,KO,LV,LT,MK,MS,NB,PL,PT,RO,RU,SR,ZH,SK,SL,ES,SV,TH,ZH,TR",Medical,"Roche Diabetes Care, Inc.",Accu-Chek® Connect App - US,643.0
18,7,Cubesoft SARL,4.56006,4+,USD,"See 4 days (7 on iPad) of your blood glucose tests and meds intake in a single screen, designed specifically to help you see evolutions and compare data from one day to another.
Days are organized in seven predefined periods for easy input and comparisons.

* Enter your blood glucose level, your insulin or meds intake, your carbs eaten for a given period in a single quick input screen

* Easy input of your data by tapping any cell in the logbook or by scanning directly your Freestyle Libre sensor

* Multi criteria search system to quickly find the data you need

* Add tags to your records to identify specific food types or circumstance

*  (Premium) Backup your data and sync all your devices with iCloud

* Write back your blood glucose and insulin intake into the Apple Health App.

* Automatically import your activity, blood glucose and insulin intake data from the Apple Health App

* Protect access to your data with either FaceID or TouchID 

* Easily see or add a note to any of your input with 3D touch (or long press if your device does not support it)

* Easy to read dashboard of your day and the last 7 & 30 days with the following data:
- Average blood glucose
- Current day activity (either active calories if available or number of steps)
- Number of hypoglycemias
- Number of hyperglycemias
- Your estimated A1c
- Number of insulin units used (fast and slow)
- Quantity of oral meds ingested

* Create reminders for your blood glucose tests

* Create 10 minutes timers for your sugar intakes when experiencing an hypoglycemia

* Hypoglycemia timer: instant one-tap 10 minutes timer to remind you to check your blood glucose after having taken sugar 

* Hypoglycemia alert message : one-tap message sent to pre-chosen contacts with your localization to alert them that you’re having an hypoglycemia

* Multiple graphs to take control of your data:
- Blood glucose over  time
- Average blood glucose per period of the day
- Percent of time spent in each blood glucose state (hypo, normal, hyperglycemia)
- Average blood glucose correlated with your insulin intake over time
- Average blood glucose correlated with your activity over time
- Number of times you’ve hit your blood glucose target per time of the day
All those graphs can be viewed for one day, week, month or year

* Define your blood glucose targets

* Customize your hypo and hyperglycemia limits

* (Premium) Mirror sync: automatically send your data to another person device. Ideal for traveling children.

* (Premium) Export a PDF report of your data to easily communicate with your diabetologist

* (Premium) Dark mode UI

* Export all your data in an easy to use CSV file (usable in any spreadsheet software)

* Siri Shortcuts: use Siri to easily enter data, trigger an hypo timer or send an emergency message

* Receive a weekly summary of your blood sugar levels to see how your improving
 
SUPPORT:
We’ll be happy to hear from you. Either for feedback or for helping you. Please reach us at:
web: http://diabetolog.cubesoft.fr
mail: diabetolog@cubesoft.fr
twitter: @diabetoapp

DiabetoLog Premium is $10.49/year

DiabetoLog is edited by CUBESOFT SARL.
Payment will be charged to your iTunes Account at confirmation of purchase.
Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period.
Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal.
Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user’s Account Settings after purchase.

You can check our privacy policy at: http://diabetolog.cubesoft.fr/privacy/

Terms of service:
http://diabetolog.cubesoft.fr/eula/",67051520,Free,"NL,EN,FR,DE,IT,PT,ZH,ES",Medical,CUBESOFT SARL,Diabetes Tracker - Diabeto Log,616.0
19,31,Furkan Ozoglu,4.62807,4+,USD,"- You can add your blood sugar measurements anytime from the easy interface.

- Quickly monitor all your blood sugar results.

- Integrate with other applications with Apple Health application integration.",40523776,Free,"EN,TR",Medical,Furkan Ozoglu,iGluPal - Blood Sugar Tracker,570.0
20,15,Center Health Inc,4.36,4+,USD,"See all of your data in one place • Sync CGMs + fitness trackers • Search carbs • Your very own virtual assistant • All for free!

* * *




Welcome to Center Health for iOS!




+ Beautiful, easy to use apps for iOS and web




+ Real-time stats — make quicker, more accurate decisions based on your current status




+ Trend analysis — keep an eye on your overall trends with daily, weekly, monthly, and quarterly stats




+ Offline support — use Center seamlessly when travelling or low signal conditions!




+ Estimated HbA1C — no more guesswork or unwelcome surprises



+ Logbook view — complement your sleek dashboard with a traditional timeline view



+ Full integration with Apple Health — import blood sugar, meals, exercise, and sleep in real-time



+ Advanced food logging — automated carb counting, barcode scanning, and ingredient search from our comprehensive nutritional database



+ Dexcom API sync — import CGM readings, meals, insulin, and exercise in real-time



+ Manual logging done right — log everything from blood sugar, insulin, and carbs, to exercise, sleep, feelings, and more, without frustration



+ Spreadsheet imports — upload data from a variety of sources, including other diabetes apps and devices like Dexcom CGMs and the FreeStyle Libre



+ Real-time sync — pick up where you left off on all of your devices




* * *



This is just the start! We're hard at work on a number of amazing features.




We live for feedback. Please don't hesitate to get in touch with any ideas, questions, or issues, via email or on social media.



See you soon!",27176960,Free,EN,Medical,Center Health Incorporated,Center Health—The Diabetes App,475.0
21,16,Taconic System LLC,4.633769999999999,12+,USD,"Glucose Monitor turns your device into a personal glucose and weight monitor. It comes with lifetime data visualization, statistics reporting, email import/export, built-in reminders and much more. It can also be upgraded to track your blood pressure, weight, BMI, cholesterol, and more. This is an app with a lot of features.

Comprehensive data collection - have you ever wanted to have a single app to track all of your health and medical readings? This app is designed for you. 

- Comprehensive reading input fields collection
- Customizable input data form
- Simplified user interface
- Optimized keyboard input

Medication correlation - have you ever wanted to find out how your vital signs change according to different medication you take? How your glucose changes at different meals? This app is designed to help you find out

- Both oral and injection types of medication tracking and correlation
- Meal type tracking and correlation for glucose measurement
- More to come. Let us know what you need to correlate!
- Left/right arm tracking and correlation for blood pressure measurement (upgrade needed)
- Body position tracking and correlation for blood pressure measurement (upgrade needed)

Data visualization – a chart is worth a thousand words. The graphical charts not only give you a visual trend of the vital signs, but also show warning signs (BP only after upgrade).

- All vital signs are graphically presented
- No time limitation
- Swipe to scroll chart to reveal more data history
- Optimized chart drawing performance

Data Sync - seamlessly automatic data synchronization among different iOS devices.

- Enter once, view on any devices (iOS only for now)
- Make the cloud work for you
- An active account is required (free to create)

Email Import/Export – simple yet versatile email/export feature lets you communicate with your healthcare provider at a breeze.

- Multiple export formats (PDF, CSV, plain message) to choose from
- Selectable From/To date range
- Selectable vital sign category to export
- It even can include charts in emails and PDF files
- Flexible format recognition during import
- Friendly import instructions and feedback messages

Lots of other bells and whistles
- Dual mode history reading views, express for quick browsing and grouped for complete revisiting
- Built-in reminder, never miss a check up time and seamless integration with iOS reminder app
- Flexible units support, US and metric
- Multiple user accommodation, one app to track the whole family (upgrade needed)

Note: this app does not drive any medical measurement device. All inputs have to be entered.",50356224,Free,"EN,FR,DE,JA,KO,ZH,ES",Medical,Taconic System LLC,Glucose Monitor,385.0
22,14,倩 赵,4.4108,4+,USD,"Glucose Companion is a handy blood sugar and weight tracker.

Keeping track of blood sugar is a good habit to keep healthy, heredity, unbalanced diet, fat, lack of exercise, too much stress etc will lead to diabetic. If blood sugar is found abnormal, quick actions should be done to keep it from getting worse.

Use Glucose Companion now to monitor your blood sugar and share your measurements with your doctor, it will help greatly to your physician to diagnose and treat your diabetes, you can also use this app to calculate the units of insulin you need to inject.

Key Features:

⁃ Easily add and edit blood sugar, weight and test date.
⁃ Add note to the readings.
⁃ Track blood sugar and weight by chart.
⁃ Analyze times and percentage of each blood sugar range.
⁃ Show MAX, MIN and AVG number of readings by number and histogram.
⁃ Show statistics of measurement by day, week, month or year.
⁃ Create a reminder for measuring Glucose, doctor visiting or anything else.
⁃ Calculate average blood sugar and weight.
⁃ Create a reminder to measure your blood suger, doctor visit or others.
⁃ Save snapshots to Photos. 
⁃ Migrate data to full version.
⁃ Export (Email) readings in format of CSV, HTML or PDF.
⁃ Custom date range of readings to be exported.
⁃ Custom your own color range.
⁃ Passcode function to protect your info.
⁃ Supports Touch ID as passcode.
⁃ Supports mg/dL and mmoL/L, US and SI.
⁃ Clean and humanized interface.
⁃ Support WiFi backup and restore.
⁃ Supports Dropbox backup and restore.
⁃ Supports AirPrint in app.
⁃ Supports transferring data to Health app.
⁃ Supports 3D Touch function.
⁃ Supports Apple Watch version.

If you have any questions or suggestion, please mail to maxwellsoftware@gmail.com.",15495168,Free,"EN,FR,DE,IT,JA,PT,RU,ZH,ES,TR",Medical,倩 赵,Glucose Companion,370.0
23,42,Tandem Diabetes Care Inc.,4.05422,12+,USD,"The t:connect® mobile app offers a convenient and discreet way for t:slim X2™ pump users to monitor their pump and CGM data within the convenience of their mobile device. As a secondary display, the t:connect® mobile app provides easy access to monitor their data, while uploading wirelessly into the cloud-based t:connect® web application, eliminating the need to plug in their pump during healthcare provider visits. Download now and get connected to an advanced way to monitor your diabetes.

Tandem t:slim X2™ insulin pump secondary display including 24 hour graphical representation of glucose readings (CGM and BGM), basal and bolus events, insulin on board, carbs, suspensions, and other therapy related events.  Also pump related status and events including pump battery, available insulin, active Personal Profile, CGM sensor and transmitter information and more.

- Discreet access to pump alerts, alarms, and reminders.
- Periodic wireless data uploads to the t:connect® web application.
- Compatible with most iPhone mobile phones.
- Requires a t:slim X2™ insulin pump from Tandem Diabetes Care running software version 6.3.1 or greater, available for in-warranty t:slim X2™ pump users via the Tandem Device Updater. Prescription may be required.",33817600,Free,EN,Medical,"Tandem Diabetes Care, Inc.",t:connect® mobile,332.0
24,38,LINKLINKS LTD,3.93515,4+,USD,"Blood Pressure & Glucose Pal is a handy app to help keeping tracking your blood pressure, heart rate, blood sugar, weight and meds taken logs.

By adding readings with just several taps, this app will generate chart view for your systolic, diastolic, blood sugar, weight and heart rate to see tendency of them, and you can export the readings by email or print them directly by this app.

Keeping tracking BP, glucose and weight readings is good habit to monitor your heath or check if one med is workable for you, this app supports multiple users, you can track both you and your family’s readings separately.

You can add note for each reading, for example, if you know the reason one BP reading is higher than normal, add it together with your readings, which will help doctors to diagnose or remind yourself to avoid that happening again.

Key Features:
⁃ Track blood pressure, heart rate, blood sugar, HbA1c, weight and medication taken logs.
⁃ Add note text for each log.
⁃ Calendar overview to check each log, pill reminders or pill taken logs.
⁃ Generates chart view to check tendency of systolic, diastolic, glucose, weight and heart rate.
⁃ Check report by daily, weekly, monthly, yearly or custom date range.
⁃ Print logs directly by this app.
⁃ Export logs in format of CSV, PDF or HTML to yourself or your doctor by email.
⁃ Supports multiple profiles to track their logs separately.
⁃ Custom color range for systolic, diastolic and blood sugar to indicate if the reading is low, normal or high in history and report page.
⁃ Calculate MAP(Mean Arterial Pressure) for each blood pressure which is also an important sign to monitor blood pressure.
⁃ Add and manage medication info including picture, taken dosage, unit, frequency and side effects.
⁃ Add unlimited reminders to alert you taking meds, measuring blood pressure or preparing doctor visits etc.
⁃ Mark pill log as taken or skip.
⁃ Snooze reminder to make it alert later.
⁃ Export logs together with chart view reports in form of PDF.
⁃ Import data with csv file by Health app, Wifi, Dropbox or iTunes.
⁃ Share logs by message or email.
⁃ Snap screenshot of report page.
⁃ Supports both US and SI unit.
⁃ Passcode protection.
⁃ iCloud backup and restore.
⁃ Dropbox backup and restore.

If you have any question or suggestion, please email to thelinklinks@gmail.com.",16117760,Free,EN,Medical,LINKLINKS LTD,Blood Pressure & Glucose Pal,293.0
25,27,University Health Network,4.34685,4+,USD,"Understand how your unique lifestyle impacts your blood glucose control. What is your personal diabetes story? Take meal photos, track weight, capture step data, and even sync directly with your Bluetooth blood glucose meter. Over time, trending of this data will help you adjust your daily habits to improve your diabetes.

What is pre and post blood glucose?
Taking a blood glucose reading before a meal and then 2 hours afterwards, can help you see how your body responds to certain meals. Were you active after your meal? Did you skip a meal? Let's better understand your behaviours and how it affects your diabetes.

It's not just about numbers, it's about your personal diabetes story.

--

bant integrates with the Health app to read your blood glucose, carb, weight, insulin, and step readings.",92826624,Free,"EN,FR",Health & Fitness,University Health Network,bant - Simplifying diabetes,222.0
26,20,"Trividia Health, Inc.",2.07306,12+,USD,"With TRUE MANAGER™ AIR Mobile App and TRUE METRIX® AIR Blood Glucose wireless meter, you can track data to get valuable insights that link daily activity with your glucose results. Easy-to-read charts, graphs and customizable notes make understanding data actionable. Also, share data with healthcare providers, friends, and family to help manage diabetes.  

Features:
o	Simple to navigate logbook  shows date, time,  blood glucose results and event tag from meter

o	Additional event tags may be added to results in addition to personal notes

o	Each blood glucose result is color coded to indicate if you are within acceptable range. You may customize the ranges given to you by your healthcare professional or use the default setting which are the established 2015 American Diabetes Association guideline target ranges (mg/dL): 

YELLOW = Above Normal >130
GREEN = Normal 80-130
RED = Hypoglycemic <70

NOTE: A doctor or healthcare professional determines how often to test and what the target ranges are for blood glucose results. 

o	Six Reports provide total insights :

	▪	Average Report - View 7, 14, 30, 60, 90 and 120 day averages to review general trending and spot areas for improvement.

	▪	Conformance Report - This report displays pre- and post- meal glucose results in a pie chart format. Each pie chart is divided into color coded sections identifying the percentage of glucose results that are above, within or below targeted ranges for each testing time. 

	▪	Glucose Trend Report - This graph can be customized by target range, date and time to reveal patterns and to quickly identify glucose results that are too low or too high.

	▪	Logbook Report - Review all glucose results, including control results, over a specific time period in chronological order.

	▪	Modal Day/Week Report - View all results in specific time blocks per day or week. Color coded for easy review of glucose results within, above or below customized target ranges. 

o	Share data via PDF through email with healthcare providers, friends and family.

o	Help screens are available on most pages if assistance is needed. 

Important Information:
•	TRUE MANAGER AIR App is not for diagnostic use.

•	NEVER change your treatment plan without consulting a Doctor or Healthcare Professional.

•	TRUE MANAGER AIR App is for use with only specified supported mobile devices. Go to www.trividiahealth.com/truemanagerair for a list of compatible mobile devices.

•	This product is intended for single patient use to support better diabetes management without providing specific treatment or treatment suggestions.  

•	Refer to the TRUE METRIX® AIR Owner’s Booklet for pairing instructions.",25150464,Free,"EN,ES",Medical,"Trividia Health, Inc.",TRUE MANAGER™ AIR,219.0
27,3,SquareMed Software GmbH,4.69744,17+,USD,"With DiabetesConnect you have your diabetes under control at all times, regardless of where you are. Simply sign in and your documentation is a snap!

By diabetics - for diabetics.

Now you can record all your diabetes-related data fast and easy and create all your documentation with just a few clicks. Blood sugar, meals, insulin injections, medication and many more can be tracked with DiabetesConnect while all your data is always in your pocket. Everything you don't need can be turned off, so everything stays nice and neat.

Your values can be synced over multiple devices, handing you an up to date documentation - wherever you are. You can also access your data over our web portal and create your exports and statistics there.

Nice and clear graphics and statistics help to get a perfect overview of your current diabetes therapy.
For your next doctor's appointment, your values can be exported into a well-formed PDF-file.

Functions:
- Administer all your diabetes-data
- Suitable for Type1- and Type2-Diabetics
- Support for mg/dl and mmol/l
- Track your meals as bread units, carbohydrate units or carbohydrates
- Get important medical staticstics right in the app
- Synchronisation over multiple devices",66575360,Free,"EN,DE,ES",Medical,SquareMed Software GmbH,DiabetesConnect,195.0
